column,vif,bare_name,base_concept,group,asset,stage,window_s,market_scope
trade_count_spot_60s_btc,269.3753,trade_count_spot_60s,trade_count,Activity,btc,S1,60.0,Spot
z_liq_concentration_spot_struct100_1s_btc,267.794,z_liq_concentration_spot_struct100_1s,z_liq_concentration_struct100,Normalization,btc,S3,5.0,Spot
max_liq_distance_ask_fut_5bps_300s_btc,267.154,max_liq_distance_ask_fut_5bps_300s,max_liq_distance_ask_5bps,Bookshape,btc,S2,300.0,Futures
bid_churn_fut_5bps_1s_btc,267.0985,bid_churn_fut_5bps_1s,bid_churn_5bps,Liquidity Events,btc,S2,1.0,Futures
median_queue_pressure_spot_5bps_15s_btc,265.2418,median_queue_pressure_spot_5bps_15s,median_queue_pressure_5bps,Dynamics,btc,S2,15.0,Spot
z_volume_asym_fut_minus_spot_900s_btc,265.1199,z_volume_asym_fut_minus_spot_900s,z_volume_asym_minus,Cross-Market,btc,S2,900.0,Futures
z_spread_fut_60s_btc,263.0783,z_spread_fut_60s,z_spread,Normalization,btc,S2,60.0,Futures
median_refill_rate_fut_10bps_5s_btc,262.6532,median_refill_rate_fut_10bps_5s,median_refill_rate_10bps,Dynamics,btc,S2,5.0,Futures
depth_gradient_ask_fut_struct50_1s_btc,261.6852,depth_gradient_ask_fut_struct50_1s,depth_gradient_ask_struct50,Bookshape,btc,S1,,Futures
queue_pressure_fut_10bps_15s_btc,259.7291,queue_pressure_fut_10bps_15s,queue_pressure_10bps,Pressure,btc,S1,15.0,Futures
impact_per_liquidity_fut_5bps_60s_btc,259.2372,impact_per_liquidity_fut_5bps_60s,impact_per_liquidity_5bps,Impact,btc,S2,60.0,Futures
z_pull_rate_spot_5bps_60s_btc,256.4336,z_pull_rate_spot_5bps_60s,z_pull_rate_5bps,Normalization,btc,S2,60.0,Spot
impact_per_liquidity_fut_2bps_60s_btc,255.8751,impact_per_liquidity_fut_2bps_60s,impact_per_liquidity_2bps,Impact,btc,S2,60.0,Futures
liq_sum_spot_900s_btc,254.8788,liq_sum_spot_900s,liq_sum,Bookshape,btc,S2,900.0,Spot
depth_notional_ask_struct100_fut_60s_btc,254.7721,depth_notional_ask_struct100_fut_60s,depth_notional_ask_struct100,Bookshape,btc,S1,60.0,Futures
depth_notional_bid_struct100_fut_60s_btc,254.5062,depth_notional_bid_struct100_fut_60s,depth_notional_bid_struct100,Bookshape,btc,S1,60.0,Futures
median_queue_pressure_fut_1bps_5s_btc,253.064,median_queue_pressure_fut_1bps_5s,median_queue_pressure_1bps,Dynamics,btc,S2,5.0,Futures
liq_concentration_div_fut_minus_spot_struct50_900s_btc,252.3143,liq_concentration_div_fut_minus_spot_struct50_900s,liq_concentration_div_minus_struct50,Cross-Market,btc,S4,,Spot|Futures
z_depth_gradient_fut_struct50_1s_btc,252.2235,z_depth_gradient_fut_struct50_1s,z_depth_gradient_struct50,Normalization,btc,S3,5.0,Futures
z_depth_gradient_spot_struct100_1s_btc,251.0291,z_depth_gradient_spot_struct100_1s,z_depth_gradient_struct100,Normalization,btc,S3,5.0,Spot
liq_sum_spot_300s_btc,250.8288,liq_sum_spot_300s,liq_sum,Bookshape,btc,S2,300.0,Spot
net_cancel_fut_10bps_15s_btc,250.7415,net_cancel_fut_10bps_15s,net_cancel_10bps,Pressure,btc,S4,15.0,Futures
z_lwp_minus_mid_struct50_300s_btc,249.0623,z_lwp_minus_mid_struct50_300s,z_lwp_minus_mid_struct50,Normalization,btc,S1,300.0,Futures
volume_fut_300s_btc,248.5251,volume_fut_300s,volume,Activity,btc,S1,300.0,Futures
z_refill_vs_pull_fut_1bps_15s_btc,248.0047,z_refill_vs_pull_fut_1bps_15s,z_refill_vs_pull_1bps,Normalization,btc,S3,15.0,Futures
pull_rate_shock_fut_10bps_60s_btc,247.9312,pull_rate_shock_fut_10bps_60s,pull_rate_shock_10bps,Dynamics,btc,S2,60.0,Futures
volume_fut_900s_btc,243.8652,volume_fut_900s,volume,Activity,btc,S1,900.0,Futures
max_liq_distance_ask_fut_5bps_60s_btc,242.5666,max_liq_distance_ask_fut_5bps_60s,max_liq_distance_ask_5bps,Bookshape,btc,S2,60.0,Futures
z_absorb_refill_ask_fut_2bps_1s_btc,242.3557,z_absorb_refill_ask_fut_2bps_1s,z_absorb_refill_ask_2bps,Normalization,btc,S3,5.0,Futures
d1_refill_rate_spot_10bps_5s_btc,242.2546,d1_refill_rate_spot_10bps_5s,d1_refill_rate_10bps,Dynamics,btc,S2,5.0,Spot
depth_notional_bid_struct50_fut_60s_btc,237.9168,depth_notional_bid_struct50_fut_60s,depth_notional_bid_struct50,Bookshape,btc,S1,60.0,Futures
avg_trade_size_spot_300s_btc,235.1629,avg_trade_size_spot_300s,avg_trade_size,Activity,btc,S2,300.0,Spot
z_pull_rate_spot_10bps_60s_btc,233.7453,z_pull_rate_spot_10bps_60s,z_pull_rate_10bps,Normalization,btc,S2,60.0,Spot
taker_imbalance_shock_fut_5s_btc,232.8158,taker_imbalance_shock_fut_5s,taker_imbalance_shock,Dynamics,btc,S3,,Futures
liq_concentration_div_fut_minus_spot_struct50_300s_btc,232.6607,liq_concentration_div_fut_minus_spot_struct50_300s,liq_concentration_div_minus_struct50,Cross-Market,btc,S4,,Spot|Futures
impact_per_liquidity_fut_2bps_900s_btc,230.0993,impact_per_liquidity_fut_2bps_900s,impact_per_liquidity_2bps,Impact,btc,S2,900.0,Futures
z_liq_concentration_fut_struct50_300s_btc,228.8185,z_liq_concentration_fut_struct50_300s,z_liq_concentration_struct50,Normalization,btc,S4,300.0,Futures
bid_churn_fut_2bps_60s_btc,228.5841,bid_churn_fut_2bps_60s,bid_churn_2bps,Liquidity Events,btc,S2,60.0,Futures
mad_refill_rate_spot_10bps_15s_btc,228.4081,mad_refill_rate_spot_10bps_15s,mad_refill_rate_10bps,Dynamics,btc,S2,15.0,Spot
ca_z_depth_curvature_spot_15s_btc,227.3874,ca_z_depth_curvature_spot_15s,ca_z_depth_curvature,Cross-Asset-Intermediary,btc,S6,300.0,Cross-Asset
d1_net_pressure_fut_1bps_5s_btc,225.5724,d1_net_pressure_fut_1bps_5s,d1_net_pressure_1bps,Dynamics,btc,S2,5.0,Futures
mad_net_pressure_spot_1bps_15s_btc,225.5367,mad_net_pressure_spot_1bps_15s,mad_net_pressure_1bps,Dynamics,btc,S2,15.0,Spot
max_liq_distance_bid_fut_5bps_60s_btc,220.297,max_liq_distance_bid_fut_5bps_60s,max_liq_distance_bid_5bps,Bookshape,btc,S2,60.0,Futures
ca_regime_xor_300s_btceth,214.9731,ca_regime_xor_300s,ca_regime_xor,Cross-Asset,btceth,S6,,Cross-Asset
z_net_add_spot_5bps_900s_btc,214.5441,z_net_add_spot_5bps_900s,z_net_add_5bps,Normalization,btc,S4,900.0,Spot
liq_sum_fut_900s_btc,212.6694,liq_sum_fut_900s,liq_sum,Bookshape,btc,S2,900.0,Futures
pull_rate_fut_2bps_60s_btc,212.0857,pull_rate_fut_2bps_60s,pull_rate_2bps,Liquidity Events,btc,S2,60.0,Futures
impact_per_liquidity_fut_5bps_300s_btc,212.0784,impact_per_liquidity_fut_5bps_300s,impact_per_liquidity_5bps,Impact,btc,S2,300.0,Futures
d1_net_pressure_spot_1bps_5s_btc,211.4348,d1_net_pressure_spot_1bps_5s,d1_net_pressure_1bps,Dynamics,btc,S2,5.0,Spot
net_cancel_spot_10bps_15s_btc,209.894,net_cancel_spot_10bps_15s,net_cancel_10bps,Pressure,btc,S4,15.0,Spot
net_cancel_fut_10bps_5s_btc,207.7872,net_cancel_fut_10bps_5s,net_cancel_10bps,Pressure,btc,S4,5.0,Futures
queue_pressure_spot_5bps_60s_btc,207.1445,queue_pressure_spot_5bps_60s,queue_pressure_5bps,Pressure,btc,S1,60.0,Spot
impact_per_liquidity_fut_2bps_300s_btc,205.0483,impact_per_liquidity_fut_2bps_300s,impact_per_liquidity_2bps,Impact,btc,S2,300.0,Futures
z_spread_spot_60s_btc,204.5784,z_spread_spot_60s,z_spread,Normalization,btc,S2,60.0,Spot
volume_fut_60s_btc,203.2728,volume_fut_60s,volume,Activity,btc,S1,60.0,Futures
depth_gradient_ask_fut_struct50_900s_btc,202.2836,depth_gradient_ask_fut_struct50_900s,depth_gradient_ask_struct50,Bookshape,btc,S2,900.0,Futures
d1_queue_pressure_spot_5bps_5s_btc,201.7102,d1_queue_pressure_spot_5bps_5s,d1_queue_pressure_5bps,Dynamics,btc,S2,5.0,Spot
refill_rate_spot_2bps_15s_btc,200.4664,refill_rate_spot_2bps_15s,refill_rate_2bps,Liquidity Events,btc,S2,15.0,Spot
median_impact_per_signed_spot_15s_btc,199.7123,median_impact_per_signed_spot_15s,median_impact_per_signed,Dynamics,btc,S3,,Spot
median_refill_rate_fut_5bps_5s_btc,198.7643,median_refill_rate_fut_5bps_5s,median_refill_rate_5bps,Dynamics,btc,S2,5.0,Futures
median_queue_pressure_fut_10bps_15s_btc,196.6039,median_queue_pressure_fut_10bps_15s,median_queue_pressure_10bps,Dynamics,btc,S2,15.0,Futures
queue_pressure_spot_2bps_15s_btc,195.3541,queue_pressure_spot_2bps_15s,queue_pressure_2bps,Pressure,btc,S1,15.0,Spot
mad_impact_per_signed_spot_60s_btc,192.7826,mad_impact_per_signed_spot_60s,mad_impact_per_signed,Dynamics,btc,S3,,Spot
mad_taker_imbalance_spot_5s_btc,191.4738,mad_taker_imbalance_spot_5s,mad_taker_imbalance,Dynamics,btc,S3,,Spot
queue_pressure_fut_5bps_15s_btc,191.3938,queue_pressure_fut_5bps_15s,queue_pressure_5bps,Pressure,btc,S1,15.0,Futures
depth_gradient_bid_fut_struct50_900s_btc,189.8148,depth_gradient_bid_fut_struct50_900s,depth_gradient_bid_struct50,Bookshape,btc,S2,900.0,Futures
ca_range_pct_spread_fut_900s_btceth,189.3874,ca_range_pct_spread_fut_900s,ca_range_pct_spread,Cross-Asset,btceth,S6,,Cross-Asset
flow_depth_align_fut_struct100_300s_btc,189.2985,flow_depth_align_fut_struct100_300s,flow_depth_align_struct100,Dynamics,btc,S2,300.0,Futures
mad_impact_per_signed_fut_15s_btc,188.7413,mad_impact_per_signed_fut_15s,mad_impact_per_signed,Dynamics,btc,S3,,Futures
aggr_absorp_ratio_bid_fut_2bps_1s_btc,186.8031,aggr_absorp_ratio_bid_fut_2bps_1s,aggr_absorp_ratio_bid_2bps,Absorption,btc,S1,,Futures
trade_size_sf_ratio_300s_btc,185.9542,trade_size_sf_ratio_300s,trade_size_sf_ratio,Cross-Market,btc,S2,,Cross
median_queue_pressure_spot_10bps_60s_btc,185.2497,median_queue_pressure_spot_10bps_60s,median_queue_pressure_10bps,Dynamics,btc,S2,60.0,Spot
mad_impact_per_signed_fut_60s_btc,182.1015,mad_impact_per_signed_fut_60s,mad_impact_per_signed,Dynamics,btc,S3,,Futures
d1_queue_pressure_spot_10bps_5s_btc,181.2161,d1_queue_pressure_spot_10bps_5s,d1_queue_pressure_10bps,Dynamics,btc,S2,5.0,Spot
aggr_absorp_ratio_ask_fut_2bps_1s_btc,180.2062,aggr_absorp_ratio_ask_fut_2bps_1s,aggr_absorp_ratio_ask_2bps,Absorption,btc,S1,,Futures
z_spread_spot_300s_btc,179.9416,z_spread_spot_300s,z_spread,Normalization,btc,S2,300.0,Spot
depth_notional_bid_struct50_fut_300s_btc,177.7842,depth_notional_bid_struct50_fut_300s,depth_notional_bid_struct50,Bookshape,btc,S1,300.0,Futures
mad_net_pressure_spot_1bps_5s_btc,177.1331,mad_net_pressure_spot_1bps_5s,mad_net_pressure_1bps,Dynamics,btc,S2,5.0,Spot
median_impact_per_signed_spot_60s_btc,175.952,median_impact_per_signed_spot_60s,median_impact_per_signed,Dynamics,btc,S3,,Spot
d2_refill_rate_spot_5bps_5s_btc,175.8047,d2_refill_rate_spot_5bps_5s,d2_refill_rate_5bps,Dynamics,btc,S2,5.0,Spot
ca_range_pct_spread_spot_900s_btceth,173.6495,ca_range_pct_spread_spot_900s,ca_range_pct_spread,Cross-Asset,btceth,S6,,Cross-Asset
queue_pressure_fut_10bps_60s_btc,173.1427,queue_pressure_fut_10bps_60s,queue_pressure_10bps,Pressure,btc,S1,60.0,Futures
ca_net_pressure_persist_fut_5bps_spread_300s_btceth,173.0747,ca_net_pressure_persist_fut_5bps_spread_300s,ca_net_pressure_persist_5bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
impact_per_liquidity_fut_5bps_900s_btc,172.7001,impact_per_liquidity_fut_5bps_900s,impact_per_liquidity_5bps,Impact,btc,S2,900.0,Futures
depth_gradient_bid_fut_struct50_60s_btc,168.9451,depth_gradient_bid_fut_struct50_60s,depth_gradient_bid_struct50,Bookshape,btc,S2,60.0,Futures
flow_depth_align_spot_struct100_300s_btc,168.8624,flow_depth_align_spot_struct100_300s,flow_depth_align_struct100,Dynamics,btc,S2,300.0,Spot
depth_gradient_bid_fut_struct50_300s_btc,166.3518,depth_gradient_bid_fut_struct50_300s,depth_gradient_bid_struct50,Bookshape,btc,S2,300.0,Futures
ca_refill_vs_pull_spot_1bps_spread_15s_btceth,165.1589,ca_refill_vs_pull_spot_1bps_spread_15s,ca_refill_vs_pull_1bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
d1_queue_pressure_spot_2bps_5s_btc,163.59,d1_queue_pressure_spot_2bps_5s,d1_queue_pressure_2bps,Dynamics,btc,S2,5.0,Spot
net_cancel_fut_2bps_5s_btc,163.4894,net_cancel_fut_2bps_5s,net_cancel_2bps,Pressure,btc,S4,5.0,Futures
trade_count_fut_share_1s_btc,162.795,trade_count_fut_share_1s,trade_count_share,Cross-Market,btc,S1,,Futures
net_cancel_fut_5bps_5s_btc,161.0812,net_cancel_fut_5bps_5s,net_cancel_5bps,Pressure,btc,S4,5.0,Futures
max_bps_ask_spot_1s_btc,160.6437,max_bps_ask_spot_1s,max_bps_ask,Bookshape,btc,S0,,Spot
refill_rate_spot_1bps_15s_btc,160.3727,refill_rate_spot_1bps_15s,refill_rate_1bps,Liquidity Events,btc,S2,15.0,Spot
depth_gradient_ask_fut_struct50_300s_btc,155.2935,depth_gradient_ask_fut_struct50_300s,depth_gradient_ask_struct50,Bookshape,btc,S2,300.0,Futures
refill_rate_fut_2bps_15s_btc,154.0622,refill_rate_fut_2bps_15s,refill_rate_2bps,Liquidity Events,btc,S2,15.0,Futures
net_pressure_fut_1bps_5s_btc,153.2709,net_pressure_fut_1bps_5s,net_pressure_1bps,Pressure,btc,S1,5.0,Futures
refill_rate_fut_1bps_15s_btc,151.0467,refill_rate_fut_1bps_15s,refill_rate_1bps,Liquidity Events,btc,S2,15.0,Futures
volume_spot_300s_btc,149.1658,volume_spot_300s,volume,Activity,btc,S1,300.0,Spot
mad_net_pressure_fut_1bps_60s_btc,146.0534,mad_net_pressure_fut_1bps_60s,mad_net_pressure_1bps,Dynamics,btc,S2,60.0,Futures
d1_queue_pressure_spot_1bps_5s_btc,145.5137,d1_queue_pressure_spot_1bps_5s,d1_queue_pressure_1bps,Dynamics,btc,S2,5.0,Spot
z_liq_concentration_fut_struct100_1s_btc,144.375,z_liq_concentration_fut_struct100_1s,z_liq_concentration_struct100,Normalization,btc,S3,5.0,Futures
volume_spot_900s_btc,142.6388,volume_spot_900s,volume,Activity,btc,S1,900.0,Spot
z_spread_fut_300s_btc,142.1868,z_spread_fut_300s,z_spread,Normalization,btc,S2,300.0,Futures
d1_refill_rate_fut_5bps_5s_btc,142.125,d1_refill_rate_fut_5bps_5s,d1_refill_rate_5bps,Dynamics,btc,S2,5.0,Futures
liq_imb_persist_sf_struct100_900s_btc,141.8816,liq_imb_persist_sf_struct100_900s,liq_imb_persist_sf_struct100,Cross-Market,btc,S3,,Spot|Futures
queue_pressure_spot_2bps_60s_btc,141.3431,queue_pressure_spot_2bps_60s,queue_pressure_2bps,Pressure,btc,S1,60.0,Spot
depth_notional_ask_struct50_fut_300s_btc,140.7516,depth_notional_ask_struct50_fut_300s,depth_notional_ask_struct50,Bookshape,btc,S1,300.0,Futures
refill_rate_fut_2bps_persist_60s_btc,136.74,refill_rate_fut_2bps_persist_60s,refill_rate_2bps_persist,Dynamics,btc,S3,60.0,Futures
median_queue_pressure_fut_5bps_15s_btc,135.2995,median_queue_pressure_fut_5bps_15s,median_queue_pressure_5bps,Dynamics,btc,S2,15.0,Futures
median_queue_pressure_spot_5bps_60s_btc,135.2547,median_queue_pressure_spot_5bps_60s,median_queue_pressure_5bps,Dynamics,btc,S2,60.0,Spot
z_basis_300s_btc,135.1385,z_basis_300s,z_basis,Normalization,btc,S2,300.0,
d2_refill_rate_spot_10bps_5s_btc,135.0899,d2_refill_rate_spot_10bps_5s,d2_refill_rate_10bps,Dynamics,btc,S2,5.0,Spot
median_queue_pressure_spot_2bps_15s_btc,134.4093,median_queue_pressure_spot_2bps_15s,median_queue_pressure_2bps,Dynamics,btc,S2,15.0,Spot
d1_queue_pressure_spot_10bps_15s_btc,134.0361,d1_queue_pressure_spot_10bps_15s,d1_queue_pressure_10bps,Dynamics,btc,S2,15.0,Spot
d1_net_pressure_spot_5bps_5s_btc,133.9892,d1_net_pressure_spot_5bps_5s,d1_net_pressure_5bps,Dynamics,btc,S4,,Spot
pull_rate_spot_1bps_15s_btc,133.4642,pull_rate_spot_1bps_15s,pull_rate_1bps,Liquidity Events,btc,S2,15.0,Spot
refill_rate_fut_1bps_persist_15s_btc,131.9467,refill_rate_fut_1bps_persist_15s,refill_rate_1bps_persist,Dynamics,btc,S3,15.0,Futures
refill_rate_fut_2bps_persist_15s_btc,131.3379,refill_rate_fut_2bps_persist_15s,refill_rate_2bps_persist,Dynamics,btc,S3,15.0,Futures
median_refill_rate_spot_2bps_5s_btc,129.9763,median_refill_rate_spot_2bps_5s,median_refill_rate_2bps,Dynamics,btc,S2,5.0,Spot
queue_imb_fut_1bps_60s_btc,128.5196,queue_imb_fut_1bps_60s,queue_imb_1bps,Pressure,btc,S2,60.0,Futures
d1_refill_rate_fut_10bps_5s_btc,126.3189,d1_refill_rate_fut_10bps_5s,d1_refill_rate_10bps,Dynamics,btc,S2,5.0,Futures
volume_fut_div_delta_900s_btc,126.0204,volume_fut_div_delta_900s,volume_div_delta,Cross-Market,btc,S2,900.0,Futures
depth_gradient_ask_fut_struct50_60s_btc,125.6013,depth_gradient_ask_fut_struct50_60s,depth_gradient_ask_struct50,Bookshape,btc,S2,60.0,Futures
ca_regime_xor_60s_btceth,125.5702,ca_regime_xor_60s,ca_regime_xor,Cross-Asset,btceth,S6,,Cross-Asset
depth_notional_ask_2bps_spot_1s_btc,125.0791,depth_notional_ask_2bps_spot_1s,depth_notional_ask_2bps,Bookshape,btc,S0,,Spot
z_pull_rate_fut_1bps_60s_btc,124.7157,z_pull_rate_fut_1bps_60s,z_pull_rate_1bps,Normalization,btc,S2,60.0,Futures
max_liq_distance_bid_10bps_spot_1s_btc,123.4993,max_liq_distance_bid_10bps_spot_1s,max_liq_distance_bid_10bps,Bookshape,btc,S0,,Spot
max_liq_distance_ask_10bps_spot_1s_btc,122.1351,max_liq_distance_ask_10bps_spot_1s,max_liq_distance_ask_10bps,Bookshape,btc,S0,,Spot
median_queue_pressure_fut_10bps_60s_btc,121.703,median_queue_pressure_fut_10bps_60s,median_queue_pressure_10bps,Dynamics,btc,S2,60.0,Futures
z_depth_gradient_fut_struct100_1s_btc,120.8066,z_depth_gradient_fut_struct100_1s,z_depth_gradient_struct100,Normalization,btc,S3,5.0,Futures
queue_imb_spot_1bps_60s_btc,120.3411,queue_imb_spot_1bps_60s,queue_imb_1bps,Pressure,btc,S2,60.0,Spot
queue_imb_fut_1bps_15s_btc,120.185,queue_imb_fut_1bps_15s,queue_imb_1bps,Pressure,btc,S2,15.0,Futures
z_depth_gradient_spot_struct50_1s_btc,120.1104,z_depth_gradient_spot_struct50_1s,z_depth_gradient_struct50,Normalization,btc,S3,5.0,Spot
flow_depth_align_fut_struct100_60s_btc,119.7809,flow_depth_align_fut_struct100_60s,flow_depth_align_struct100,Dynamics,btc,S2,60.0,Futures
median_net_pressure_fut_1bps_5s_btc,119.2902,median_net_pressure_fut_1bps_5s,median_net_pressure_1bps,Dynamics,btc,S2,5.0,Futures
queue_pressure_fut_5bps_60s_btc,119.0124,queue_pressure_fut_5bps_60s,queue_pressure_5bps,Pressure,btc,S1,60.0,Futures
net_pressure_spot_1bps_5s_btc,118.8079,net_pressure_spot_1bps_5s,net_pressure_1bps,Pressure,btc,S1,5.0,Spot
volume_spot_60s_btc,118.4526,volume_spot_60s,volume,Activity,btc,S1,60.0,Spot
refill_rate_spot_2bps_persist_60s_btc,118.2742,refill_rate_spot_2bps_persist_60s,refill_rate_2bps_persist,Dynamics,btc,S3,60.0,Spot
refill_rate_spot_2bps_persist_15s_btc,118.1578,refill_rate_spot_2bps_persist_15s,refill_rate_2bps_persist,Dynamics,btc,S3,15.0,Spot
d1_queue_pressure_spot_5bps_15s_btc,117.0908,d1_queue_pressure_spot_5bps_15s,d1_queue_pressure_5bps,Dynamics,btc,S2,15.0,Spot
impact_per_liquidity_spot_2bps_60s_btc,115.7377,impact_per_liquidity_spot_2bps_60s,impact_per_liquidity_2bps,Impact,btc,S2,60.0,Spot
refill_rate_spot_1bps_persist_15s_btc,115.7026,refill_rate_spot_1bps_persist_15s,refill_rate_1bps_persist,Dynamics,btc,S3,15.0,Spot
d1_queue_pressure_fut_1bps_5s_btc,114.8857,d1_queue_pressure_fut_1bps_5s,d1_queue_pressure_1bps,Dynamics,btc,S2,5.0,Futures
d1_refill_rate_spot_10bps_15s_btc,114.3539,d1_refill_rate_spot_10bps_15s,d1_refill_rate_10bps,Dynamics,btc,S2,15.0,Spot
trade_count_fut_1s_btc,114.0728,trade_count_fut_1s,trade_count,Activity,btc,S0,,Futures
refill_rate_fut_2bps_5s_btc,113.7019,refill_rate_fut_2bps_5s,refill_rate_2bps,Liquidity Events,btc,S1,5.0,Futures
d2_queue_pressure_fut_1bps_15s_btc,113.6984,d2_queue_pressure_fut_1bps_15s,d2_queue_pressure_1bps,Dynamics,btc,S3,,Futures
d1_queue_pressure_fut_2bps_5s_btc,112.5252,d1_queue_pressure_fut_2bps_5s,d1_queue_pressure_2bps,Dynamics,btc,S2,5.0,Futures
median_refill_rate_fut_2bps_5s_btc,112.2011,median_refill_rate_fut_2bps_5s,median_refill_rate_2bps,Dynamics,btc,S2,5.0,Futures
z_absorb_refill_ask_spot_5bps_1s_btc,111.7942,z_absorb_refill_ask_spot_5bps_1s,z_absorb_refill_ask_5bps,Normalization,btc,S3,5.0,Spot
d1_net_pressure_spot_10bps_5s_btc,111.6188,d1_net_pressure_spot_10bps_5s,d1_net_pressure_10bps,Dynamics,btc,S4,,Spot
taker_imbalance_spot_300s_btc,110.9129,taker_imbalance_spot_300s,taker_imbalance,Aggression,btc,S2,300.0,Spot
median_queue_pressure_spot_2bps_60s_btc,108.3882,median_queue_pressure_spot_2bps_60s,median_queue_pressure_2bps,Dynamics,btc,S2,60.0,Spot
queue_pressure_fut_2bps_15s_btc,107.6108,queue_pressure_fut_2bps_15s,queue_pressure_2bps,Pressure,btc,S1,15.0,Futures
refill_rate_spot_2bps_5s_btc,107.4802,refill_rate_spot_2bps_5s,refill_rate_2bps,Liquidity Events,btc,S1,5.0,Spot
z_absorb_refill_bid_fut_2bps_1s_btc,107.2365,z_absorb_refill_bid_fut_2bps_1s,z_absorb_refill_bid_2bps,Normalization,btc,S3,5.0,Futures
d1_queue_pressure_fut_5bps_5s_btc,106.6208,d1_queue_pressure_fut_5bps_5s,d1_queue_pressure_5bps,Dynamics,btc,S2,5.0,Futures
z_pull_rate_spot_1bps_60s_btc,106.1906,z_pull_rate_spot_1bps_60s,z_pull_rate_1bps,Normalization,btc,S2,60.0,Spot
depth_notional_ask_struct50_fut_60s_btc,105.6992,depth_notional_ask_struct50_fut_60s,depth_notional_ask_struct50,Bookshape,btc,S1,60.0,Futures
d1_refill_rate_spot_5bps_15s_btc,105.6215,d1_refill_rate_spot_5bps_15s,d1_refill_rate_5bps,Dynamics,btc,S2,15.0,Spot
avg_trade_size_spot_60s_btc,105.5654,avg_trade_size_spot_60s,avg_trade_size,Activity,btc,S2,60.0,Spot
z_volume_asym_fut_minus_spot_300s_btc,105.4621,z_volume_asym_fut_minus_spot_300s,z_volume_asym_minus,Cross-Market,btc,S2,300.0,Futures
queue_imb_spot_1bps_15s_btc,104.3212,queue_imb_spot_1bps_15s,queue_imb_1bps,Pressure,btc,S2,15.0,Spot
ca_z_depth_curvature_fut_15s_btc,104.2371,ca_z_depth_curvature_fut_15s,ca_z_depth_curvature,Cross-Asset-Intermediary,btc,S6,300.0,Cross-Asset
z_participation_rate_900s_btc,104.0184,z_participation_rate_900s,z_participation_rate,Normalization,btc,S2,900.0,Cross
z_pull_rate_fut_5bps_60s_btc,103.4236,z_pull_rate_fut_5bps_60s,z_pull_rate_5bps,Normalization,btc,S2,60.0,Futures
d2_queue_pressure_fut_1bps_5s_btc,102.7984,d2_queue_pressure_fut_1bps_5s,d2_queue_pressure_1bps,Dynamics,btc,S2,5.0,Futures
net_add_robust_z_spot_2bps_60s_btc,102.5484,net_add_robust_z_spot_2bps_60s,net_add_robust_z_2bps,Pressure,btc,S5,60.0,Spot
taker_imbalance_fut_300s_btc,102.1516,taker_imbalance_fut_300s,taker_imbalance,Aggression,btc,S2,300.0,Futures
pull_rate_shock_fut_5bps_5s_btc,102.0736,pull_rate_shock_fut_5bps_5s,pull_rate_shock_5bps,Dynamics,btc,S2,5.0,Futures
max_liq_distance_bid_struct50_fut_1s_btc,102.0439,max_liq_distance_bid_struct50_fut_1s,max_liq_distance_bid_struct50,Bookshape,btc,S0,,Futures
add_rate_bid_spot_1bps_1s_btc,102.04,add_rate_bid_spot_1bps_1s,add_rate_bid_1bps,Liquidity Events,btc,S1,,Spot
d1_queue_pressure_fut_10bps_5s_btc,100.9893,d1_queue_pressure_fut_10bps_5s,d1_queue_pressure_10bps,Dynamics,btc,S2,5.0,Futures
impact_per_liquidity_spot_5bps_900s_btc,100.7521,impact_per_liquidity_spot_5bps_900s,impact_per_liquidity_5bps,Impact,btc,S2,900.0,Spot
ca_net_pressure_persist_spot_5bps_spread_300s_btceth,99.2563,ca_net_pressure_persist_spot_5bps_spread_300s,ca_net_pressure_persist_5bps_spread,Cross-Asset,btceth,S6,,Cross-Asset
trade_absorption_ratio_fut_persist_900s_btc,97.4274,trade_absorption_ratio_fut_persist_900s,trade_absorption_ratio_persist,Dynamics,btc,S4,900.0,Futures
mad_refill_rate_spot_10bps_5s_btc,96.41,mad_refill_rate_spot_10bps_5s,mad_refill_rate_10bps,Dynamics,btc,S2,5.0,Spot
cancel_rate_ask_fut_1bps_1s_btc,96.2528,cancel_rate_ask_fut_1bps_1s,cancel_rate_ask_1bps,Liquidity Events,btc,S1,,Futures
mad_net_pressure_fut_1bps_15s_btc,95.5702,mad_net_pressure_fut_1bps_15s,mad_net_pressure_1bps,Dynamics,btc,S2,15.0,Futures
volume_spot_div_delta_900s_btc,94.3827,volume_spot_div_delta_900s,volume_div_delta,Cross-Market,btc,S2,900.0,Spot
d2_refill_rate_spot_5bps_15s_btc,94.3423,d2_refill_rate_spot_5bps_15s,d2_refill_rate_5bps,Dynamics,btc,S2,15.0,Spot
net_pressure_shock_spot_2bps_15s_btc,94.0802,net_pressure_shock_spot_2bps_15s,net_pressure_shock_2bps,Dynamics,btc,S4,,Spot
d2_net_pressure_fut_1bps_5s_btc,93.5034,d2_net_pressure_fut_1bps_5s,d2_net_pressure_1bps,Dynamics,btc,S2,5.0,Futures
mad_refill_rate_spot_5bps_15s_btc,92.9982,mad_refill_rate_spot_5bps_15s,mad_refill_rate_5bps,Dynamics,btc,S2,15.0,Spot
