column,bare_name,asset,stage,group,spec_file,depth_band,window_s,market_scope,feature_id,matched_spec_name,is_meta,is_target,is_feature,match_source,base_concept
liq_cluster_asymmetry_fut_struct50_300s_btc,liq_cluster_asymmetry_fut_struct50_300s,btc,S1,Bookshape,s1_bookshape,,300.0,Futures,1078.0,liq_cluster_asymmetry_fut_struct50_300s,False,False,True,spec,liq_cluster_asymmetry_struct50
liq_cluster_asymmetry_fut_struct50_60s_btc,liq_cluster_asymmetry_fut_struct50_60s,btc,S1,Bookshape,s1_bookshape,,60.0,Futures,1079.0,liq_cluster_asymmetry_fut_struct50_60s,False,False,True,spec,liq_cluster_asymmetry_struct50
liq_cluster_asymmetry_spot_struct100_300s_btc,liq_cluster_asymmetry_spot_struct100_300s,btc,S1,Bookshape,s1_bookshape,,300.0,Spot,1080.0,liq_cluster_asymmetry_spot_struct100_300s,False,False,True,spec,liq_cluster_asymmetry_struct100
liq_cluster_asymmetry_spot_struct100_60s_btc,liq_cluster_asymmetry_spot_struct100_60s,btc,S1,Bookshape,s1_bookshape,,60.0,Spot,1081.0,liq_cluster_asymmetry_spot_struct100_60s,False,False,True,spec,liq_cluster_asymmetry_struct100
liq_cluster_asymmetry_spot_struct50_300s_btc,liq_cluster_asymmetry_spot_struct50_300s,btc,S1,Bookshape,s1_bookshape,,300.0,Spot,1082.0,liq_cluster_asymmetry_spot_struct50_300s,False,False,True,spec,liq_cluster_asymmetry_struct50
liq_cluster_asymmetry_spot_struct50_60s_btc,liq_cluster_asymmetry_spot_struct50_60s,btc,S1,Bookshape,s1_bookshape,,60.0,Spot,1083.0,liq_cluster_asymmetry_spot_struct50_60s,False,False,True,spec,liq_cluster_asymmetry_struct50
liq_concentration_ask_fut_struct100_1s_btc,liq_concentration_ask_fut_struct100_1s,btc,S1,Bookshape,s1_bookshape,,,Futures,1084.0,liq_concentration_ask_fut_struct100_1s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_fut_struct50_1s_btc,liq_concentration_ask_fut_struct50_1s,btc,S1,Bookshape,s1_bookshape,,,Futures,1085.0,liq_concentration_ask_fut_struct50_1s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_ask_spot_struct100_1s_btc,liq_concentration_ask_spot_struct100_1s,btc,S1,Bookshape,s1_bookshape,,,Spot,1086.0,liq_concentration_ask_spot_struct100_1s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_spot_struct50_1s_btc,liq_concentration_ask_spot_struct50_1s,btc,S1,Bookshape,s1_bookshape,,,Spot,1087.0,liq_concentration_ask_spot_struct50_1s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_bid_fut_struct100_1s_btc,liq_concentration_bid_fut_struct100_1s,btc,S1,Bookshape,s1_bookshape,,,Futures,1088.0,liq_concentration_bid_fut_struct100_1s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_fut_struct50_1s_btc,liq_concentration_bid_fut_struct50_1s,btc,S1,Bookshape,s1_bookshape,,,Futures,1089.0,liq_concentration_bid_fut_struct50_1s,False,False,True,spec,liq_concentration_bid_struct50
liq_concentration_bid_spot_struct100_1s_btc,liq_concentration_bid_spot_struct100_1s,btc,S1,Bookshape,s1_bookshape,,,Spot,1090.0,liq_concentration_bid_spot_struct100_1s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_spot_struct50_1s_btc,liq_concentration_bid_spot_struct50_1s,btc,S1,Bookshape,s1_bookshape,,,Spot,1091.0,liq_concentration_bid_spot_struct50_1s,False,False,True,spec,liq_concentration_bid_struct50
liq_sum_fut_10bps_1s_btc,liq_sum_fut_10bps_1s,btc,S1,Bookshape,s1_bookshape,,,Futures,1092.0,liq_sum_fut_10bps_1s,False,False,True,spec,liq_sum_10bps
